areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage
E06000023,"Bristol, City of",ltla,2021-09-29,16_17,10246.0,1584.0,19.0,5301.0,23.0,1584.0,19.0,51.7,15.5,15.5
E06000023,"Bristol, City of",ltla,2021-09-29,18_24,64118.0,35740.0,182.0,43677.0,40.0,35740.0,182.0,68.1,55.7,55.7
E06000023,"Bristol, City of",ltla,2021-09-29,25_29,53733.0,31307.0,116.0,36006.0,39.0,31307.0,116.0,67.0,58.3,58.3
E06000023,"Bristol, City of",ltla,2021-09-29,30_34,53347.0,32930.0,78.0,36827.0,29.0,32930.0,78.0,69.0,61.7,61.7
E06000023,"Bristol, City of",ltla,2021-09-29,35_39,46028.0,29771.0,71.0,32636.0,27.0,29771.0,71.0,70.9,64.7,64.7
E06000023,"Bristol, City of",ltla,2021-09-29,40_44,37477.0,26216.0,27.0,27926.0,10.0,26216.0,27.0,74.5,70.0,70.0
E06000023,"Bristol, City of",ltla,2021-09-29,45_49,31558.0,23735.0,17.0,25034.0,7.0,23735.0,17.0,79.3,75.2,75.2
E06000023,"Bristol, City of",ltla,2021-09-29,50_54,29502.0,23888.0,4.0,24795.0,4.0,23888.0,4.0,84.0,81.0,81.0
E06000023,"Bristol, City of",ltla,2021-09-29,55_59,27535.0,23080.0,8.0,23852.0,0.0,23080.0,8.0,86.6,83.8,83.8
E06000023,"Bristol, City of",ltla,2021-09-29,60_64,22133.0,19098.0,1.0,19720.0,3.0,19098.0,1.0,89.1,86.3,86.3
E06000023,"Bristol, City of",ltla,2021-09-29,65_69,17964.0,16084.0,0.0,16370.0,0.0,16084.0,0.0,91.1,89.5,89.5
E06000023,"Bristol, City of",ltla,2021-09-29,70_74,16541.0,15300.0,3.0,15468.0,0.0,15300.0,3.0,93.5,92.5,92.5
E06000023,"Bristol, City of",ltla,2021-09-29,75_79,11597.0,10847.0,1.0,10949.0,0.0,10847.0,1.0,94.4,93.5,93.5
E06000023,"Bristol, City of",ltla,2021-09-29,80_84,8170.0,7706.0,1.0,7781.0,0.0,7706.0,1.0,95.2,94.3,94.3
E06000023,"Bristol, City of",ltla,2021-09-29,85_89,5082.0,4786.0,1.0,4843.0,0.0,4786.0,1.0,95.3,94.2,94.2
E06000023,"Bristol, City of",ltla,2021-09-29,90+,2911.0,2742.0,0.0,2772.0,0.0,2742.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",ltla,2021-09-28,12_15,21429.0,30.0,0.0,1074.0,4.0,30.0,0.0,5.0,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-09-28,16_17,10246.0,1565.0,12.0,5278.0,11.0,1565.0,12.0,51.5,15.3,15.3
E06000023,"Bristol, City of",ltla,2021-09-28,18_24,64118.0,35558.0,134.0,43637.0,32.0,35558.0,134.0,68.1,55.5,55.5
E06000023,"Bristol, City of",ltla,2021-09-28,25_29,53733.0,31191.0,95.0,35967.0,23.0,31191.0,95.0,66.9,58.0,58.0
E06000023,"Bristol, City of",ltla,2021-09-28,30_34,53347.0,32852.0,60.0,36798.0,18.0,32852.0,60.0,69.0,61.6,61.6
E06000023,"Bristol, City of",ltla,2021-09-28,35_39,46028.0,29700.0,35.0,32609.0,12.0,29700.0,35.0,70.8,64.5,64.5
E06000023,"Bristol, City of",ltla,2021-09-28,40_44,37477.0,26189.0,17.0,27916.0,4.0,26189.0,17.0,74.5,69.9,69.9
E06000023,"Bristol, City of",ltla,2021-09-28,45_49,31558.0,23718.0,6.0,25027.0,2.0,23718.0,6.0,79.3,75.2,75.2
E06000023,"Bristol, City of",ltla,2021-09-28,50_54,29502.0,23884.0,2.0,24791.0,5.0,23884.0,2.0,84.0,81.0,81.0
E06000023,"Bristol, City of",ltla,2021-09-28,55_59,27535.0,23072.0,1.0,23852.0,2.0,23072.0,1.0,86.6,83.8,83.8
E06000023,"Bristol, City of",ltla,2021-09-28,60_64,22133.0,19097.0,1.0,19717.0,0.0,19097.0,1.0,89.1,86.3,86.3
E06000023,"Bristol, City of",ltla,2021-09-28,65_69,17964.0,16084.0,0.0,16370.0,0.0,16084.0,0.0,91.1,89.5,89.5
E06000023,"Bristol, City of",ltla,2021-09-28,70_74,16541.0,15297.0,0.0,15468.0,1.0,15297.0,0.0,93.5,92.5,92.5
E06000023,"Bristol, City of",ltla,2021-09-28,75_79,11597.0,10846.0,0.0,10949.0,1.0,10846.0,0.0,94.4,93.5,93.5
E06000023,"Bristol, City of",ltla,2021-09-28,80_84,8170.0,7705.0,1.0,7781.0,0.0,7705.0,1.0,95.2,94.3,94.3
E06000023,"Bristol, City of",ltla,2021-09-28,85_89,5082.0,4785.0,1.0,4843.0,1.0,4785.0,1.0,95.3,94.2,94.2
E06000023,"Bristol, City of",ltla,2021-09-28,90+,2911.0,2742.0,0.0,2772.0,0.0,2742.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",ltla,2021-09-27,12_15,21429.0,30.0,0.0,1070.0,1.0,30.0,0.0,5.0,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-09-27,16_17,10246.0,1553.0,7.0,5267.0,6.0,1553.0,7.0,51.4,15.2,15.2
E06000023,"Bristol, City of",ltla,2021-09-27,18_24,64118.0,35424.0,193.0,43605.0,34.0,35424.0,193.0,68.0,55.2,55.2
E06000023,"Bristol, City of",ltla,2021-09-27,25_29,53733.0,31096.0,104.0,35944.0,19.0,31096.0,104.0,66.9,57.9,57.9
E06000023,"Bristol, City of",ltla,2021-09-27,30_34,53347.0,32792.0,79.0,36780.0,16.0,32792.0,79.0,68.9,61.5,61.5
E06000023,"Bristol, City of",ltla,2021-09-27,35_39,46028.0,29665.0,36.0,32597.0,5.0,29665.0,36.0,70.8,64.4,64.4
E06000023,"Bristol, City of",ltla,2021-09-27,40_44,37477.0,26172.0,14.0,27912.0,2.0,26172.0,14.0,74.5,69.8,69.8
E06000023,"Bristol, City of",ltla,2021-09-27,45_49,31558.0,23712.0,11.0,25025.0,5.0,23712.0,11.0,79.3,75.1,75.1
E06000023,"Bristol, City of",ltla,2021-09-27,50_54,29502.0,23882.0,3.0,24786.0,6.0,23882.0,3.0,84.0,81.0,81.0
E06000023,"Bristol, City of",ltla,2021-09-27,55_59,27535.0,23071.0,4.0,23850.0,3.0,23071.0,4.0,86.6,83.8,83.8
E06000023,"Bristol, City of",ltla,2021-09-27,60_64,22133.0,19096.0,1.0,19717.0,3.0,19096.0,1.0,89.1,86.3,86.3
E06000023,"Bristol, City of",ltla,2021-09-27,65_69,17964.0,16084.0,0.0,16370.0,0.0,16084.0,0.0,91.1,89.5,89.5
E06000023,"Bristol, City of",ltla,2021-09-27,70_74,16541.0,15297.0,1.0,15467.0,0.0,15297.0,1.0,93.5,92.5,92.5
E06000023,"Bristol, City of",ltla,2021-09-27,75_79,11597.0,10846.0,0.0,10948.0,1.0,10846.0,0.0,94.4,93.5,93.5
E06000023,"Bristol, City of",ltla,2021-09-27,80_84,8170.0,7704.0,2.0,7781.0,0.0,7704.0,2.0,95.2,94.3,94.3
E06000023,"Bristol, City of",ltla,2021-09-27,85_89,5082.0,4784.0,0.0,4842.0,0.0,4784.0,0.0,95.3,94.1,94.1
E06000023,"Bristol, City of",ltla,2021-09-27,90+,2911.0,2742.0,0.0,2772.0,0.0,2742.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",ltla,2021-09-26,12_15,21429.0,30.0,2.0,1069.0,5.0,30.0,2.0,5.0,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-09-26,16_17,10246.0,1546.0,11.0,5261.0,8.0,1546.0,11.0,51.3,15.1,15.1
E06000023,"Bristol, City of",ltla,2021-09-26,18_24,64118.0,35231.0,79.0,43571.0,14.0,35231.0,79.0,68.0,54.9,54.9
E06000023,"Bristol, City of",ltla,2021-09-26,25_29,53733.0,30992.0,44.0,35925.0,5.0,30992.0,44.0,66.9,57.7,57.7
E06000023,"Bristol, City of",ltla,2021-09-26,30_34,53347.0,32713.0,35.0,36764.0,9.0,32713.0,35.0,68.9,61.3,61.3
E06000023,"Bristol, City of",ltla,2021-09-26,35_39,46028.0,29629.0,14.0,32592.0,5.0,29629.0,14.0,70.8,64.4,64.4
E06000023,"Bristol, City of",ltla,2021-09-26,40_44,37477.0,26158.0,10.0,27910.0,2.0,26158.0,10.0,74.5,69.8,69.8
E06000023,"Bristol, City of",ltla,2021-09-26,45_49,31558.0,23701.0,4.0,25020.0,1.0,23701.0,4.0,79.3,75.1,75.1
E06000023,"Bristol, City of",ltla,2021-09-26,50_54,29502.0,23879.0,1.0,24780.0,1.0,23879.0,1.0,84.0,80.9,80.9
E06000023,"Bristol, City of",ltla,2021-09-26,55_59,27535.0,23067.0,0.0,23847.0,0.0,23067.0,0.0,86.6,83.8,83.8
E06000023,"Bristol, City of",ltla,2021-09-26,60_64,22133.0,19095.0,2.0,19714.0,0.0,19095.0,2.0,89.1,86.3,86.3
E06000023,"Bristol, City of",ltla,2021-09-26,65_69,17964.0,16084.0,1.0,16370.0,0.0,16084.0,1.0,91.1,89.5,89.5
E06000023,"Bristol, City of",ltla,2021-09-26,70_74,16541.0,15296.0,0.0,15467.0,0.0,15296.0,0.0,93.5,92.5,92.5
E06000023,"Bristol, City of",ltla,2021-09-26,75_79,11597.0,10846.0,0.0,10947.0,0.0,10846.0,0.0,94.4,93.5,93.5
E06000023,"Bristol, City of",ltla,2021-09-26,80_84,8170.0,7702.0,0.0,7781.0,0.0,7702.0,0.0,95.2,94.3,94.3
E06000023,"Bristol, City of",ltla,2021-09-26,85_89,5082.0,4784.0,0.0,4842.0,0.0,4784.0,0.0,95.3,94.1,94.1
E06000023,"Bristol, City of",ltla,2021-09-26,90+,2911.0,2742.0,0.0,2772.0,0.0,2742.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",ltla,2021-09-25,12_15,21429.0,28.0,0.0,1064.0,14.0,28.0,0.0,5.0,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-09-25,16_17,10246.0,1535.0,23.0,5253.0,19.0,1535.0,23.0,51.3,15.0,15.0
E06000023,"Bristol, City of",ltla,2021-09-25,18_24,64118.0,35152.0,263.0,43557.0,43.0,35152.0,263.0,67.9,54.8,54.8
E06000023,"Bristol, City of",ltla,2021-09-25,25_29,53733.0,30948.0,148.0,35920.0,30.0,30948.0,148.0,66.8,57.6,57.6
E06000023,"Bristol, City of",ltla,2021-09-25,30_34,53347.0,32678.0,72.0,36755.0,18.0,32678.0,72.0,68.9,61.3,61.3
E06000023,"Bristol, City of",ltla,2021-09-25,35_39,46028.0,29615.0,62.0,32587.0,13.0,29615.0,62.0,70.8,64.3,64.3
E06000023,"Bristol, City of",ltla,2021-09-25,40_44,37477.0,26148.0,15.0,27908.0,12.0,26148.0,15.0,74.5,69.8,69.8
E06000023,"Bristol, City of",ltla,2021-09-25,45_49,31558.0,23697.0,17.0,25019.0,5.0,23697.0,17.0,79.3,75.1,75.1
E06000023,"Bristol, City of",ltla,2021-09-25,50_54,29502.0,23878.0,7.0,24779.0,3.0,23878.0,7.0,84.0,80.9,80.9
E06000023,"Bristol, City of",ltla,2021-09-25,55_59,27535.0,23067.0,11.0,23847.0,0.0,23067.0,11.0,86.6,83.8,83.8
E06000023,"Bristol, City of",ltla,2021-09-25,60_64,22133.0,19093.0,3.0,19714.0,2.0,19093.0,3.0,89.1,86.3,86.3
E06000023,"Bristol, City of",ltla,2021-09-25,65_69,17964.0,16083.0,1.0,16370.0,1.0,16083.0,1.0,91.1,89.5,89.5
E06000023,"Bristol, City of",ltla,2021-09-25,70_74,16541.0,15296.0,2.0,15467.0,0.0,15296.0,2.0,93.5,92.5,92.5
E06000023,"Bristol, City of",ltla,2021-09-25,75_79,11597.0,10846.0,0.0,10947.0,0.0,10846.0,0.0,94.4,93.5,93.5
E06000023,"Bristol, City of",ltla,2021-09-25,80_84,8170.0,7702.0,1.0,7781.0,1.0,7702.0,1.0,95.2,94.3,94.3
E06000023,"Bristol, City of",ltla,2021-09-25,85_89,5082.0,4784.0,0.0,4842.0,0.0,4784.0,0.0,95.3,94.1,94.1
E06000023,"Bristol, City of",ltla,2021-09-25,90+,2911.0,2742.0,0.0,2772.0,0.0,2742.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",ltla,2021-09-24,12_15,21429.0,28.0,0.0,1050.0,8.0,28.0,0.0,4.9,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-09-24,16_17,10246.0,1512.0,9.0,5234.0,24.0,1512.0,9.0,51.1,14.8,14.8
E06000023,"Bristol, City of",ltla,2021-09-24,18_24,64118.0,34889.0,111.0,43514.0,44.0,34889.0,111.0,67.9,54.4,54.4
E06000023,"Bristol, City of",ltla,2021-09-24,25_29,53733.0,30800.0,57.0,35890.0,19.0,30800.0,57.0,66.8,57.3,57.3
E06000023,"Bristol, City of",ltla,2021-09-24,30_34,53347.0,32606.0,32.0,36737.0,20.0,32606.0,32.0,68.9,61.1,61.1
E06000023,"Bristol, City of",ltla,2021-09-24,35_39,46028.0,29553.0,28.0,32574.0,10.0,29553.0,28.0,70.8,64.2,64.2
E06000023,"Bristol, City of",ltla,2021-09-24,40_44,37477.0,26133.0,7.0,27896.0,8.0,26133.0,7.0,74.4,69.7,69.7
E06000023,"Bristol, City of",ltla,2021-09-24,45_49,31558.0,23680.0,8.0,25014.0,7.0,23680.0,8.0,79.3,75.0,75.0
E06000023,"Bristol, City of",ltla,2021-09-24,50_54,29502.0,23871.0,2.0,24776.0,3.0,23871.0,2.0,84.0,80.9,80.9
E06000023,"Bristol, City of",ltla,2021-09-24,55_59,27535.0,23056.0,0.0,23847.0,2.0,23056.0,0.0,86.6,83.7,83.7
E06000023,"Bristol, City of",ltla,2021-09-24,60_64,22133.0,19090.0,2.0,19712.0,0.0,19090.0,2.0,89.1,86.3,86.3
E06000023,"Bristol, City of",ltla,2021-09-24,65_69,17964.0,16082.0,2.0,16369.0,0.0,16082.0,2.0,91.1,89.5,89.5
E06000023,"Bristol, City of",ltla,2021-09-24,70_74,16541.0,15294.0,1.0,15467.0,0.0,15294.0,1.0,93.5,92.5,92.5
E06000023,"Bristol, City of",ltla,2021-09-24,75_79,11597.0,10846.0,0.0,10947.0,0.0,10846.0,0.0,94.4,93.5,93.5
E06000023,"Bristol, City of",ltla,2021-09-24,80_84,8170.0,7701.0,0.0,7780.0,2.0,7701.0,0.0,95.2,94.3,94.3
E06000023,"Bristol, City of",ltla,2021-09-24,85_89,5082.0,4784.0,2.0,4842.0,1.0,4784.0,2.0,95.3,94.1,94.1
E06000023,"Bristol, City of",ltla,2021-09-24,90+,2911.0,2742.0,0.0,2772.0,0.0,2742.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",ltla,2021-09-23,12_15,21429.0,28.0,0.0,1042.0,10.0,28.0,0.0,4.9,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-09-23,16_17,10246.0,1503.0,17.0,5210.0,39.0,1503.0,17.0,50.8,14.7,14.7
E06000023,"Bristol, City of",ltla,2021-09-23,18_24,64118.0,34778.0,147.0,43470.0,61.0,34778.0,147.0,67.8,54.2,54.2
E06000023,"Bristol, City of",ltla,2021-09-23,25_29,53733.0,30743.0,89.0,35871.0,22.0,30743.0,89.0,66.8,57.2,57.2
E06000023,"Bristol, City of",ltla,2021-09-23,30_34,53347.0,32574.0,62.0,36717.0,16.0,32574.0,62.0,68.8,61.1,61.1
E06000023,"Bristol, City of",ltla,2021-09-23,35_39,46028.0,29525.0,45.0,32564.0,8.0,29525.0,45.0,70.7,64.1,64.1
E06000023,"Bristol, City of",ltla,2021-09-23,40_44,37477.0,26126.0,30.0,27888.0,7.0,26126.0,30.0,74.4,69.7,69.7
E06000023,"Bristol, City of",ltla,2021-09-23,45_49,31558.0,23672.0,12.0,25007.0,3.0,23672.0,12.0,79.2,75.0,75.0
E06000023,"Bristol, City of",ltla,2021-09-23,50_54,29502.0,23869.0,6.0,24773.0,2.0,23869.0,6.0,84.0,80.9,80.9
E06000023,"Bristol, City of",ltla,2021-09-23,55_59,27535.0,23056.0,1.0,23845.0,1.0,23056.0,1.0,86.6,83.7,83.7
E06000023,"Bristol, City of",ltla,2021-09-23,60_64,22133.0,19088.0,3.0,19712.0,1.0,19088.0,3.0,89.1,86.2,86.2
E06000023,"Bristol, City of",ltla,2021-09-23,65_69,17964.0,16080.0,0.0,16369.0,1.0,16080.0,0.0,91.1,89.5,89.5
E06000023,"Bristol, City of",ltla,2021-09-23,70_74,16541.0,15293.0,0.0,15467.0,0.0,15293.0,0.0,93.5,92.5,92.5
E06000023,"Bristol, City of",ltla,2021-09-23,75_79,11597.0,10846.0,1.0,10947.0,0.0,10846.0,1.0,94.4,93.5,93.5
E06000023,"Bristol, City of",ltla,2021-09-23,80_84,8170.0,7701.0,1.0,7778.0,0.0,7701.0,1.0,95.2,94.3,94.3
E06000023,"Bristol, City of",ltla,2021-09-23,85_89,5082.0,4782.0,2.0,4841.0,0.0,4782.0,2.0,95.3,94.1,94.1
E06000023,"Bristol, City of",ltla,2021-09-23,90+,2911.0,2742.0,0.0,2772.0,0.0,2742.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",ltla,2021-09-22,12_15,21429.0,28.0,1.0,1032.0,3.0,28.0,1.0,4.8,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-09-22,16_17,10246.0,1486.0,18.0,5171.0,21.0,1486.0,18.0,50.5,14.5,14.5
E06000023,"Bristol, City of",ltla,2021-09-22,18_24,64118.0,34631.0,258.0,43409.0,47.0,34631.0,258.0,67.7,54.0,54.0
E06000023,"Bristol, City of",ltla,2021-09-22,25_29,53733.0,30654.0,135.0,35849.0,22.0,30654.0,135.0,66.7,57.0,57.0
E06000023,"Bristol, City of",ltla,2021-09-22,30_34,53347.0,32512.0,78.0,36701.0,20.0,32512.0,78.0,68.8,60.9,60.9
E06000023,"Bristol, City of",ltla,2021-09-22,35_39,46028.0,29480.0,61.0,32556.0,25.0,29480.0,61.0,70.7,64.0,64.0
E06000023,"Bristol, City of",ltla,2021-09-22,40_44,37477.0,26096.0,26.0,27881.0,10.0,26096.0,26.0,74.4,69.6,69.6
E06000023,"Bristol, City of",ltla,2021-09-22,45_49,31558.0,23660.0,19.0,25004.0,9.0,23660.0,19.0,79.2,75.0,75.0
E06000023,"Bristol, City of",ltla,2021-09-22,50_54,29502.0,23863.0,14.0,24771.0,6.0,23863.0,14.0,84.0,80.9,80.9
E06000023,"Bristol, City of",ltla,2021-09-22,55_59,27535.0,23055.0,11.0,23844.0,6.0,23055.0,11.0,86.6,83.7,83.7
E06000023,"Bristol, City of",ltla,2021-09-22,60_64,22133.0,19085.0,3.0,19711.0,2.0,19085.0,3.0,89.1,86.2,86.2
E06000023,"Bristol, City of",ltla,2021-09-22,65_69,17964.0,16080.0,2.0,16368.0,1.0,16080.0,2.0,91.1,89.5,89.5
E06000023,"Bristol, City of",ltla,2021-09-22,70_74,16541.0,15293.0,0.0,15467.0,0.0,15293.0,0.0,93.5,92.5,92.5
E06000023,"Bristol, City of",ltla,2021-09-22,75_79,11597.0,10845.0,1.0,10947.0,0.0,10845.0,1.0,94.4,93.5,93.5
E06000023,"Bristol, City of",ltla,2021-09-22,80_84,8170.0,7700.0,0.0,7778.0,0.0,7700.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",ltla,2021-09-22,85_89,5082.0,4780.0,0.0,4841.0,1.0,4780.0,0.0,95.3,94.1,94.1
E06000023,"Bristol, City of",ltla,2021-09-22,90+,2911.0,2742.0,0.0,2772.0,0.0,2742.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",ltla,2021-09-21,12_15,21429.0,27.0,0.0,1029.0,3.0,27.0,0.0,4.8,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-09-21,16_17,10246.0,1468.0,19.0,5150.0,20.0,1468.0,19.0,50.3,14.3,14.3
E06000023,"Bristol, City of",ltla,2021-09-21,18_24,64118.0,34373.0,253.0,43362.0,55.0,34373.0,253.0,67.6,53.6,53.6
E06000023,"Bristol, City of",ltla,2021-09-21,25_29,53733.0,30519.0,150.0,35827.0,38.0,30519.0,150.0,66.7,56.8,56.8
E06000023,"Bristol, City of",ltla,2021-09-21,30_34,53347.0,32434.0,108.0,36681.0,32.0,32434.0,108.0,68.8,60.8,60.8
E06000023,"Bristol, City of",ltla,2021-09-21,35_39,46028.0,29419.0,50.0,32531.0,11.0,29419.0,50.0,70.7,63.9,63.9
E06000023,"Bristol, City of",ltla,2021-09-21,40_44,37477.0,26070.0,14.0,27871.0,7.0,26070.0,14.0,74.4,69.6,69.6
E06000023,"Bristol, City of",ltla,2021-09-21,45_49,31558.0,23641.0,13.0,24995.0,6.0,23641.0,13.0,79.2,74.9,74.9
E06000023,"Bristol, City of",ltla,2021-09-21,50_54,29502.0,23849.0,6.0,24765.0,3.0,23849.0,6.0,83.9,80.8,80.8
E06000023,"Bristol, City of",ltla,2021-09-21,55_59,27535.0,23044.0,5.0,23838.0,2.0,23044.0,5.0,86.6,83.7,83.7
E06000023,"Bristol, City of",ltla,2021-09-21,60_64,22133.0,19082.0,1.0,19709.0,2.0,19082.0,1.0,89.0,86.2,86.2
E06000023,"Bristol, City of",ltla,2021-09-21,65_69,17964.0,16078.0,0.0,16367.0,3.0,16078.0,0.0,91.1,89.5,89.5
E06000023,"Bristol, City of",ltla,2021-09-21,70_74,16541.0,15293.0,0.0,15467.0,1.0,15293.0,0.0,93.5,92.5,92.5
E06000023,"Bristol, City of",ltla,2021-09-21,75_79,11597.0,10844.0,0.0,10947.0,1.0,10844.0,0.0,94.4,93.5,93.5
E06000023,"Bristol, City of",ltla,2021-09-21,80_84,8170.0,7700.0,0.0,7778.0,0.0,7700.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",ltla,2021-09-21,85_89,5082.0,4780.0,0.0,4840.0,0.0,4780.0,0.0,95.2,94.1,94.1
E06000023,"Bristol, City of",ltla,2021-09-21,90+,2911.0,2742.0,0.0,2772.0,0.0,2742.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",ltla,2021-09-20,12_15,21429.0,27.0,1.0,1026.0,2.0,27.0,1.0,4.8,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-09-20,16_17,10246.0,1449.0,8.0,5130.0,12.0,1449.0,8.0,50.1,14.1,14.1
E06000023,"Bristol, City of",ltla,2021-09-20,18_24,64118.0,34120.0,276.0,43307.0,42.0,34120.0,276.0,67.5,53.2,53.2
E06000023,"Bristol, City of",ltla,2021-09-20,25_29,53733.0,30369.0,196.0,35789.0,28.0,30369.0,196.0,66.6,56.5,56.5
E06000023,"Bristol, City of",ltla,2021-09-20,30_34,53347.0,32326.0,102.0,36649.0,21.0,32326.0,102.0,68.7,60.6,60.6
E06000023,"Bristol, City of",ltla,2021-09-20,35_39,46028.0,29369.0,50.0,32520.0,14.0,29369.0,50.0,70.7,63.8,63.8
E06000023,"Bristol, City of",ltla,2021-09-20,40_44,37477.0,26056.0,20.0,27864.0,8.0,26056.0,20.0,74.3,69.5,69.5
E06000023,"Bristol, City of",ltla,2021-09-20,45_49,31558.0,23628.0,10.0,24989.0,6.0,23628.0,10.0,79.2,74.9,74.9
E06000023,"Bristol, City of",ltla,2021-09-20,50_54,29502.0,23843.0,2.0,24762.0,2.0,23843.0,2.0,83.9,80.8,80.8
E06000023,"Bristol, City of",ltla,2021-09-20,55_59,27535.0,23039.0,6.0,23836.0,4.0,23039.0,6.0,86.6,83.7,83.7
E06000023,"Bristol, City of",ltla,2021-09-20,60_64,22133.0,19081.0,6.0,19707.0,0.0,19081.0,6.0,89.0,86.2,86.2
E06000023,"Bristol, City of",ltla,2021-09-20,65_69,17964.0,16078.0,2.0,16364.0,0.0,16078.0,2.0,91.1,89.5,89.5
E06000023,"Bristol, City of",ltla,2021-09-20,70_74,16541.0,15293.0,1.0,15466.0,0.0,15293.0,1.0,93.5,92.5,92.5
E06000023,"Bristol, City of",ltla,2021-09-20,75_79,11597.0,10844.0,3.0,10946.0,0.0,10844.0,3.0,94.4,93.5,93.5
E06000023,"Bristol, City of",ltla,2021-09-20,80_84,8170.0,7700.0,0.0,7778.0,0.0,7700.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",ltla,2021-09-20,85_89,5082.0,4780.0,0.0,4840.0,0.0,4780.0,0.0,95.2,94.1,94.1
E06000023,"Bristol, City of",ltla,2021-09-20,90+,2911.0,2742.0,0.0,2772.0,0.0,2742.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",ltla,2021-09-19,12_15,21429.0,26.0,0.0,1024.0,9.0,26.0,0.0,4.8,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-09-19,16_17,10246.0,1441.0,12.0,5118.0,12.0,1441.0,12.0,50.0,14.1,14.1
E06000023,"Bristol, City of",ltla,2021-09-19,18_24,64118.0,33844.0,139.0,43265.0,22.0,33844.0,139.0,67.5,52.8,52.8
E06000023,"Bristol, City of",ltla,2021-09-19,25_29,53733.0,30173.0,82.0,35761.0,8.0,30173.0,82.0,66.6,56.2,56.2
E06000023,"Bristol, City of",ltla,2021-09-19,30_34,53347.0,32224.0,38.0,36628.0,13.0,32224.0,38.0,68.7,60.4,60.4
E06000023,"Bristol, City of",ltla,2021-09-19,35_39,46028.0,29319.0,24.0,32506.0,3.0,29319.0,24.0,70.6,63.7,63.7
E06000023,"Bristol, City of",ltla,2021-09-19,40_44,37477.0,26036.0,14.0,27856.0,0.0,26036.0,14.0,74.3,69.5,69.5
E06000023,"Bristol, City of",ltla,2021-09-19,45_49,31558.0,23618.0,11.0,24983.0,3.0,23618.0,11.0,79.2,74.8,74.8
E06000023,"Bristol, City of",ltla,2021-09-19,50_54,29502.0,23841.0,4.0,24760.0,4.0,23841.0,4.0,83.9,80.8,80.8
E06000023,"Bristol, City of",ltla,2021-09-19,55_59,27535.0,23033.0,0.0,23832.0,2.0,23033.0,0.0,86.6,83.6,83.6
E06000023,"Bristol, City of",ltla,2021-09-19,60_64,22133.0,19075.0,0.0,19707.0,0.0,19075.0,0.0,89.0,86.2,86.2
E06000023,"Bristol, City of",ltla,2021-09-19,65_69,17964.0,16076.0,1.0,16364.0,1.0,16076.0,1.0,91.1,89.5,89.5
E06000023,"Bristol, City of",ltla,2021-09-19,70_74,16541.0,15292.0,0.0,15466.0,0.0,15292.0,0.0,93.5,92.4,92.4
E06000023,"Bristol, City of",ltla,2021-09-19,75_79,11597.0,10841.0,0.0,10946.0,0.0,10841.0,0.0,94.4,93.5,93.5
E06000023,"Bristol, City of",ltla,2021-09-19,80_84,8170.0,7700.0,0.0,7778.0,0.0,7700.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",ltla,2021-09-19,85_89,5082.0,4780.0,0.0,4840.0,0.0,4780.0,0.0,95.2,94.1,94.1
E06000023,"Bristol, City of",ltla,2021-09-19,90+,2911.0,2742.0,0.0,2772.0,0.0,2742.0,0.0,95.2,94.2,94.2
E06000023,"Bristol, City of",ltla,2021-09-18,12_15,21429.0,26.0,1.0,1015.0,14.0,26.0,1.0,4.7,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-09-18,16_17,10246.0,1429.0,31.0,5106.0,41.0,1429.0,31.0,49.8,13.9,13.9
